analysis_day,n_observations,detected,elapsed_seconds,theta1_median,theta2_median,theta_diff_median,tau_median,tau_map,tau_q025,tau_q975,p_positive_effect,p_tau_near_truth,accepted_rate,rep,seed,true_theta1,true_theta2,true_t_star
20,10,false,,0.11590365192866303,0.20864473792278415,0.10124407099919192,15,16,3.0,19.0,0.6812101910828026,0.0,0.3092,10,2035,0.1,0.15,45
30,15,false,,0.09867545794529928,0.18709618663525798,0.10315571661459806,24,27,5.0,29.0,0.6743639921722113,0.0,0.2344,10,2035,0.1,0.15,45
40,20,false,,0.12251588656937434,0.15338334008996518,0.06142423254318791,26,1,1.0,39.0,0.5984053713806127,0.0,0.2464,10,2035,0.1,0.15,45
50,25,false,,0.13244116402091247,0.09703563406392242,-0.05448195511417088,29,2,1.0,47.0,0.37638703950288505,0.18331114070128718,0.1964,10,2035,0.1,0.15,45
60,30,true,,0.10992327110040023,0.3560154858336198,0.2381160449945835,50,55,8.0,59.0,0.7268806899856253,0.052228078581696216,0.1698,10,2035,0.1,0.15,45
20,10,false,,0.13913321121307892,0.3809767995976963,0.25378172908227214,14,16,2.0,19.0,0.670617592014972,0.0,0.3088,11,2036,0.1,0.15,45
30,15,false,,0.11686681731440603,0.7529551567701745,0.6343042173197032,25,26,7.0,29.0,0.8477935676888556,0.0,0.2536,11,2036,0.1,0.15,45
40,20,false,,0.14429507392748303,0.1100191356467848,-0.06603583157846596,12,3,1.0,38.0,0.30910374029640086,0.0,0.2442,11,2036,0.1,0.15,45
50,25,false,,0.17865967760421764,0.11513661063812013,-0.06979267034025782,6,2,1.0,48.0,0.33849056603773586,0.16716981132075473,0.2282,11,2036,0.1,0.15,45
60,30,false,,0.7755281926135478,0.1111277193329038,-0.6624406645951191,2,2,1.0,8.0,0.016263940520446097,0.0,0.1128,11,2036,0.1,0.15,45
20,10,false,,0.10027503469987956,0.4202640067935156,0.32295500546458505,15,16,3.0,19.0,0.8201697127937336,0.0,0.2968,12,2037,0.1,0.15,45
30,15,false,,0.104823605122659,0.4603602929803604,0.36501516258275923,25,26,4.0,29.0,0.8189252336448598,0.0,0.265,12,2037,0.1,0.15,45
40,20,true,,0.10972084548571827,0.42733732798004076,0.32095222736200885,34,34,18.0,39.0,0.8532004599463396,0.0,0.2738,12,2037,0.1,0.15,45
20,10,false,,0.049794811029323774,0.389355613904445,0.34008326968487174,15,16,2.0,19.0,0.8671769473210266,0.0,0.1674,13,2038,0.1,0.15,45
30,15,false,,0.09625885903355795,0.15861082362534173,0.06999022973097195,19,26,3.0,29.0,0.6851704996034893,0.0,0.2876,13,2038,0.1,0.15,45
40,20,false,,0.126064544427879,0.11042168129741367,-0.016674059408216126,11,4,1.0,37.0,0.468494271685761,0.0,0.2618,13,2038,0.1,0.15,45
50,25,false,,0.1693522948925459,0.10092668171915925,-0.07675617039749814,7,4,1.0,34.0,0.3225216994061215,0.004111466423024212,0.227,13,2038,0.1,0.15,45
60,30,false,,0.12064548654268695,0.146498117975711,0.034158769213186904,48,55,3.0,59.0,0.585427135678392,0.10427135678391959,0.2178,13,2038,0.1,0.15,45
20,10,true,,0.10670193133984647,0.20233371190831387,0.12782678370974104,13,17,2.0,19.0,0.7443931398416886,0.0,0.3234,14,2039,0.1,0.15,45
20,10,false,,0.11080130574142119,0.16976779465020425,0.08553911468836747,9,7,1.0,18.0,0.6789439374185137,0.0,0.3224,15,2040,0.1,0.15,45
30,15,true,,0.1261216625598553,0.27339065878314533,0.1627113267603815,22,26,2.0,29.0,0.7856420626895855,0.0,0.285,15,2040,0.1,0.15,45
20,10,false,,0.12363032690439905,0.15458570433530577,0.03722807046295637,13,17,1.0,19.0,0.576672384219554,0.0,0.2828,16,2041,0.1,0.15,45
30,15,false,,0.11076922463349705,0.19051943818568756,0.0900701784559713,23,27,1.0,29.0,0.6445850390770376,0.0,0.2608,16,2041,0.1,0.15,45
40,20,true,,0.11079558342008537,0.2584116348653652,0.15634254629619485,31,36,1.0,39.0,0.7522399688352162,0.0,0.2524,16,2041,0.1,0.15,45
20,10,false,,0.14647508874962473,0.18994004534586661,0.057378523648705396,13,16,2.0,19.0,0.5911373707533235,0.0,0.3282,17,2042,0.1,0.15,45
30,15,false,,0.13820632474854616,0.1486588805371434,0.010984073300476932,21,26,6.0,29.0,0.5403321470937129,0.0,0.2588,17,2042,0.1,0.15,45
40,20,false,,0.5102311175968779,0.10623545524102884,-0.40195973163772875,3,2,1.0,24.0,0.07428791377983064,0.0,0.1794,17,2042,0.1,0.15,45
50,25,false,,0.12117327150253675,0.3509908138853627,0.2311737069867754,45,47,26.0,49.0,0.8092105263157895,0.6222910216718266,0.2238,17,2042,0.1,0.15,45
60,30,false,,0.12660794142151371,0.15872883539847324,0.03828902787770974,48,56,9.0,59.0,0.6025454545454545,0.09418181818181819,0.2184,17,2042,0.1,0.15,45
20,10,false,,0.17403644079414515,0.13727670639098036,-0.0483847477555784,10,5,2.0,19.0,0.4082857142857143,0.0,0.3316,18,2043,0.1,0.15,45
30,15,false,,0.14205438643459944,0.16361436711720617,0.03374784088262103,23,27,2.0,29.0,0.5662764947801329,0.0,0.272,18,2043,0.1,0.15,45
40,20,false,,0.1688585056000589,0.109636906154287,-0.08156823822315803,12,2,1.0,38.0,0.2536061724253606,0.0,0.2294,18,2043,0.1,0.15,45
50,25,false,,0.13762475617132347,0.0916820815933382,-0.05609288684336931,30,34,2.0,48.0,0.2432130903681666,0.1253253997768687,0.2276,18,2043,0.1,0.15,45
60,30,true,,0.1215366175260242,0.4738184465727088,0.3510654154414713,54,55,35.0,59.0,0.7760127084988085,0.19062748212867356,0.1736,18,2043,0.1,0.15,45
20,10,false,,0.11770258657149134,0.6062610394243781,0.4929557568601003,16,17,3.0,19.0,0.9097198201314424,0.0,0.2766,19,2044,0.1,0.15,45
30,15,false,,0.15095356204820934,0.10998540505587462,-0.05884163457298584,12,4,1.0,28.0,0.3613589567604667,0.0,0.2846,19,2044,0.1,0.15,45
40,20,false,,0.1228359398306971,0.11365151784884686,-0.011486142679405578,13,5,1.0,37.0,0.4593817397555715,0.0,0.257,19,2044,0.1,0.15,45
50,25,false,,0.11558687867161295,0.6432325168200397,0.5218276116633112,46,46,35.0,49.0,0.8034753827058336,0.7434836574265619,0.235,19,2044,0.1,0.15,45
60,30,false,,0.2055184391342658,0.10722515047065212,-0.09023429889953209,7,2,1.0,18.0,0.218014329580348,0.0,0.0754,19,2044,0.1,0.15,45
20,10,false,,0.0953791825083338,0.06899375605421822,-0.03781429927469686,7,1,1.0,19.0,0.38934250107434465,0.0,0.2252,20,2045,0.1,0.15,45
30,15,false,,0.09081736873677801,0.13742529013509128,0.05616177289829161,13,5,1.0,29.0,0.6738197424892703,0.0,0.2466,20,2045,0.1,0.15,45
40,20,false,,0.1664497666831577,0.07232234000247394,-0.09431854307537843,6,1,1.0,29.0,0.2204684317718941,0.0,0.1572,20,2045,0.1,0.15,45
50,25,false,,0.09630747740219127,0.19579284590963222,0.09784775135280338,44,45,31.0,49.0,0.6961797752808989,0.6053932584269663,0.153,20,2045,0.1,0.15,45
60,30,true,,0.09875371183663338,0.3061087279314806,0.21185840373696568,46,57,18.0,58.0,0.8005794302269436,0.20328343795267986,0.1226,20,2045,0.1,0.15,45
20,10,false,,0.11353135144854938,0.21720437952629423,0.12479676367808432,13,15,1.0,19.0,0.6370476531709065,0.0,0.2754,21,2046,0.1,0.15,45
30,15,true,,0.10063300476494622,0.42269868395296745,0.3285458794643071,24,27,3.0,29.0,0.8000788643533123,0.0,0.2564,21,2046,0.1,0.15,45
20,10,true,,0.0897791162946285,0.23527871778533654,0.15922250192025167,13,16,1.0,19.0,0.7541271513874254,0.0,0.3052,22,2047,0.1,0.15,45
20,10,false,,0.10488861723255744,0.14685295091796963,0.057308085745026285,12,16,1.0,19.0,0.6005645730416372,0.0,0.276,23,2048,0.1,0.15,45
30,15,false,,0.16940055535737983,0.08945386656982807,-0.09059200882064258,5,2,1.0,23.699999999999818,0.26827401454267125,0.0,0.2674,23,2048,0.1,0.15,45
40,20,true,,0.11228333844515331,0.26945250289444617,0.17255389671999724,32,35,4.0,39.0,0.7902476780185759,0.0,0.279,23,2048,0.1,0.15,45
20,10,false,,0.12073522241253015,0.09959355741510373,-0.010596730966423981,8,1,1.0,19.0,0.4825318536785861,0.0,0.2054,24,2049,0.1,0.15,45
30,15,false,,0.08528538725115538,0.24032513700931427,0.15676640307868855,25,26,16.0,29.0,0.7582139848357203,0.0,0.2172,24,2049,0.1,0.15,45
40,20,false,,0.10266269018270527,0.1066184980398426,0.002911754598759822,20,36,1.0,39.0,0.5075794621026894,0.0,0.157,24,2049,0.1,0.15,45
50,25,false,,0.6436656992615107,0.0746579205422381,-0.5648707702820175,2,1,1.0,18.0,0.08598130841121496,0.0,0.0766,24,2049,0.1,0.15,45
60,30,true,,0.09380159106772905,0.7161269543457467,0.6251171033091257,53,56,27.125000000000007,59.0,0.9257688229056203,0.0784729586426299,0.1002,24,2049,0.1,0.15,45
20,10,true,,0.11641428219237598,0.22850259527451272,0.13363503011991382,14,16,2.0,19.0,0.7481763399936568,0.0,0.3114,25,2050,0.1,0.15,45
20,10,false,,0.12722455280023331,0.0846397281807655,-0.046964297608881586,10,1,1.0,19.0,0.40287226001511717,0.0,0.247,26,2051,0.1,0.15,45
30,15,false,,0.10538729795203705,0.07682804178300554,-0.036234858381932064,11,5,1.0,29.0,0.406280193236715,0.0,0.151,26,2051,0.1,0.15,45
40,20,true,,0.07237284382315536,0.319998663446093,0.24476040323935994,34,35,25.0,39.0,0.8545849158979925,0.0,0.0874,26,2051,0.1,0.15,45
20,10,false,,0.1742715235216505,0.15165564858960714,-0.042043924445455405,12,16,1.0,19.0,0.41989780583107905,0.0,0.28,27,2052,0.1,0.15,45
30,15,false,,0.20714034283170882,0.11555978754697167,-0.1000119724672054,5,4,1.0,26.0,0.22012779552715656,0.0,0.2648,27,2052,0.1,0.15,45
40,20,false,,0.14811087067245632,0.12635927193893817,-0.04418388225506725,20,1,1.0,39.0,0.420597767374865,0.0,0.224,27,2052,0.1,0.15,45
50,25,false,,0.13188524831064113,0.13784080899343779,0.011487706702376588,37,46,6.0,49.0,0.5274991352473193,0.35108958837772397,0.2372,27,2052,0.1,0.15,45
60,30,false,,0.13047724025129534,0.35103644499096504,0.2208197740573559,55,55,37.0,59.0,0.8811667266834714,0.13431760893050054,0.2048,27,2052,0.1,0.15,45
20,10,false,,0.2970960329217187,0.08261708075243865,-0.23260191683223214,3,1,1.0,18.0,0.2663316582914573,0.0,0.2346,28,2053,0.1,0.15,45
30,15,false,,0.11239629616407651,0.09378674155023976,-0.01701125888018898,9,1,1.0,28.0,0.44864176570458403,0.0,0.2348,28,2053,0.1,0.15,45
40,20,false,,0.08755277866203279,0.6886618969960334,0.5916235711902142,36,38,23.0,39.0,0.96142578125,0.0,0.1564,28,2053,0.1,0.15,45
50,25,false,,0.09056043134494898,0.6466239074763441,0.5422606579112863,45,45,34.0,49.0,0.9664570230607966,0.6656184486373166,0.1178,28,2053,0.1,0.15,45
60,30,false,,0.12513064491323356,0.08151793898054065,-0.026477234271637257,13,37,1.0,40.0,0.39603960396039606,0.0039603960396039604,0.043,28,2053,0.1,0.15,45
20,10,false,,0.14961851002593632,0.13421728058034305,-0.018958018976132696,10,1,1.0,19.0,0.4624257252708843,0.0,0.2466,29,2054,0.1,0.15,45
30,15,false,,0.13858698096939703,0.11013757992358364,-0.03479746879769621,9,4,1.0,29.0,0.4268160462594868,0.0,0.2886,29,2054,0.1,0.15,45
40,20,true,,0.10529626387065348,0.2801241367276538,0.16776424750042263,33,36,16.0,39.0,0.7678282009724473,0.0,0.2374,29,2054,0.1,0.15,45
20,10,false,,0.09450263852406482,0.11281438604221598,0.016956757344800386,11,16,2.0,19.0,0.5485260019874131,0.0,0.3064,30,2055,0.1,0.15,45
30,15,false,,0.10243188742211569,0.11605447156355836,0.016474109261581507,20,24,2.0,28.0,0.5336629897299353,0.0,0.2844,30,2055,0.1,0.15,45
40,20,false,,0.16662634433399248,0.09812394909181911,-0.08814241879552409,6,1,1.0,36.0,0.30615711252653927,0.0,0.2602,30,2055,0.1,0.15,45
50,25,false,,0.3843199186022334,0.09983779586749977,-0.29260723081708484,4,1,1.0,25.0,0.18653761548614167,0.0,0.243,30,2055,0.1,0.15,45
60,30,false,,0.3142280855002952,0.10210069434697111,-0.21399456265404385,5,2,1.0,24.0,0.14403553299492386,0.0,0.1174,30,2055,0.1,0.15,45
20,10,false,,0.22503119323087528,0.12530971232465515,-0.13044363481968788,7,2,1.0,19.0,0.2660579345088161,0.0,0.2732,31,2056,0.1,0.15,45
30,15,false,,0.18339053134012312,0.11612203356712975,-0.09895473693890203,8,1,1.0,27.0,0.26929392446633826,0.0,0.2412,31,2056,0.1,0.15,45
40,20,false,,0.17042408690134905,0.11505840646013066,-0.08130326567051775,14,1,1.0,38.0,0.2653678199529728,0.0,0.2364,31,2056,0.1,0.15,45
50,25,false,,0.12721220935966926,0.08945810805934612,-0.0409087223108888,38,36,24.0,48.0,0.3699421965317919,0.3002167630057804,0.2288,31,2056,0.1,0.15,45
60,30,false,,0.6517399240789651,0.10628866529583929,-0.5389177627249349,3,2,1.0,21.0,0.02737382378100941,0.0,0.0638,31,2056,0.1,0.15,45
20,10,false,,0.0951051816259671,0.4955898359940579,0.39538337341931024,16,16,5.0,19.0,0.9035179380006966,0.0,0.3042,32,2057,0.1,0.15,45
30,15,false,,0.11949547054982078,0.1407520494429358,0.03967665934523845,15,1,1.0,29.0,0.597124824684432,0.0,0.2828,32,2057,0.1,0.15,45
40,20,false,,0.15067002128607723,0.09609855546876832,-0.06864448285330144,8,2,1.0,36.0,0.30877616747181963,0.0,0.2124,32,2057,0.1,0.15,45
50,25,false,,0.1294384202075023,0.09425729208108082,-0.0519855067096129,16,5,1.0,47.0,0.3876036665211698,0.1030117852466172,0.1928,32,2057,0.1,0.15,45
60,30,false,,0.11747845051990707,0.1680941118027399,0.05286906066140608,51,54,28.0,59.0,0.6320032245062475,0.19790407093913745,0.2598,32,2057,0.1,0.15,45
20,10,false,,0.05689580026569638,0.4619035893955193,0.3936646424011569,15,16,2.0,19.0,0.8368634520054078,0.0,0.201,33,2058,0.1,0.15,45
30,15,false,,0.1350259561264518,0.10320176563936874,-0.03435779932692551,11,1,1.0,29.0,0.4266498528793611,0.0,0.2262,33,2058,0.1,0.15,45
40,20,false,,0.10719273056519686,0.14921777946151032,0.06404730209419386,23,38,2.0,39.0,0.6951076320939334,0.0,0.277,33,2058,0.1,0.15,45
50,25,true,,0.1123969868059083,0.37773187061617564,0.27026611879987517,43,46,19.0,49.0,0.7825377396980824,0.4916360669114647,0.2626,33,2058,0.1,0.15,45
20,10,false,,0.10987014615728956,0.174899658057871,0.09334600121900177,13,17,1.0,19.0,0.629307344239471,0.0,0.3012,34,2059,0.1,0.15,45
30,15,false,,0.12112993605644393,0.12743560079006036,0.007441036561018799,16,25,2.0,28.0,0.5232830820770519,0.0,0.2928,34,2059,0.1,0.15,45
40,20,false,,0.13002976696007085,0.11551441329816173,-0.017285874078727878,12,13,2.0,36.0,0.426781238811314,0.0,0.274,34,2059,0.1,0.15,45
50,25,false,,0.12039670887559166,0.11619066439681883,-0.004142053514779087,19,14,1.0,47.0,0.4750943396226415,0.1279245283018868,0.2528,34,2059,0.1,0.15,45
60,30,false,,0.2488943574817256,0.10770736413397909,-0.1205069311548992,5,2,1.0,29.0,0.21385542168674698,0.0,0.0472,34,2059,0.1,0.15,45
20,10,false,,0.1642515619146491,0.11482137333874795,-0.06111457089056119,6,1,1.0,19.0,0.41436077057793347,0.0,0.275,35,2060,0.1,0.15,45
30,15,false,,0.16543061619106372,0.11361639498219883,-0.0636725503277358,6,1,1.0,29.0,0.4464579901153213,0.0,0.2352,35,2060,0.1,0.15,45
40,20,false,,0.5014528844016649,0.09007499539194017,-0.4071231483861308,4,2,1.0,35.0,0.11697635135135136,0.0,0.2138,35,2060,0.1,0.15,45
50,25,false,,0.11793947311986495,0.195243159674286,0.0874319500232325,41,46,2.0,49.0,0.6543159609120521,0.4197882736156352,0.2768,35,2060,0.1,0.15,45
60,30,false,,0.12248323624307174,0.12937917468788931,0.02291256370148663,18,7,2.0,58.0,0.5795685795685795,0.08587708587708588,0.2478,35,2060,0.1,0.15,45
20,10,false,,0.10339472509662265,0.1563422287171289,0.055322402892995504,11,16,1.0,19.0,0.5869966752862948,0.0,0.2808,36,2061,0.1,0.15,45
30,15,false,,0.09919415458793229,0.17918266489644977,0.10324149714181996,19,26,1.0,29.0,0.6588957055214724,0.0,0.2652,36,2061,0.1,0.15,45
40,20,false,,0.12618707893968317,0.10702830762393703,-0.026238057197821435,8,3,1.0,37.0,0.4349232012934519,0.0,0.259,36,2061,0.1,0.15,45
50,25,false,,0.11695023491744394,0.17899994347211418,0.06453699782614197,39,47,3.0,48.0,0.6349918433931484,0.37846655791190864,0.2726,36,2061,0.1,0.15,45
60,30,false,,0.1264715752219672,0.1199524007275543,-0.0022549305054290064,20,2,1.0,50.0,0.4875864875864876,0.07773707773707773,0.2422,36,2061,0.1,0.15,45
20,10,false,,0.12288584048479304,0.4532827358494996,0.33816875278050995,15,16,2.0,19.0,0.764863957003695,0.0,0.2946,37,2062,0.1,0.15,45
30,15,false,,0.13292954721977035,0.1043205207279365,-0.029999206887528287,13,2,1.0,29.0,0.3910806174957118,0.0,0.2858,37,2062,0.1,0.15,45
40,20,false,,0.14082802217063875,0.11716882448366979,-0.030010382734458246,25,2,1.0,38.0,0.4461041582559548,0.0,0.218,37,2062,0.1,0.15,45
50,25,false,,0.14767774019494503,0.09701109540239881,-0.06297797228646626,11,6,2.0,47.0,0.2784204228161149,0.09772636617471081,0.2314,37,2062,0.1,0.15,45
60,30,false,,0.14884322389620916,0.10213648936252191,-0.05291310905280884,11,4,1.0,57.0,0.32744924977934686,0.07325684024713151,0.2036,37,2062,0.1,0.15,45
20,10,false,,0.10797274006798084,0.07226656726050554,-0.04507209987487008,8,2,1.0,19.0,0.3746681835419037,0.0,0.2304,38,2063,0.1,0.15,45
30,15,false,,0.07573604829167595,0.6726985437214096,0.5946549440409353,26,27,20.0,29.0,1.0,0.0,0.1562,38,2063,0.1,0.15,45
40,20,false,,0.11273386212217099,0.12155434570959732,0.009102713552045866,17,35,2.0,38.0,0.5411522633744856,0.0,0.264,38,2063,0.1,0.15,45
50,25,true,,0.11017683120301049,0.2137802521808165,0.10237881148482478,41,45,20.0,49.0,0.7285886610373945,0.45556895858464014,0.2654,38,2063,0.1,0.15,45
20,10,false,,0.08728760678207809,0.3653769898122712,0.2749638346124477,15,16,2.0,19.0,0.8141250878425861,0.0,0.2876,39,2064,0.1,0.15,45
30,15,false,,0.11940946198429638,0.13854723910758224,0.032575442820134,18,1,1.0,29.0,0.5609570831750854,0.0,0.251,39,2064,0.1,0.15,45
40,20,false,,0.1103601881800781,0.1748041110331281,0.074699467501342,31,36,3.0,39.0,0.6739293764087152,0.0,0.2754,39,2064,0.1,0.15,45
50,25,false,,0.12335304472555908,0.11759331796017451,-0.0030344377346352702,23,45,3.0,48.0,0.49170844581565754,0.23100655611261087,0.2624,39,2064,0.1,0.15,45
60,30,false,,0.1238334956175567,0.23376196355457568,0.1268507679465652,50,55,4.0,59.0,0.6947492163009404,0.0975705329153605,0.2082,39,2064,0.1,0.15,45
20,10,false,,0.14985029640319278,0.13990091854107456,0.000746720808055934,10,17,1.0,19.0,0.5019193857965452,0.0,0.2774,40,2065,0.1,0.15,45
30,15,false,,0.1395252237968777,0.10734412547781834,-0.04900834935835102,13,3,1.0,29.0,0.38971082716879624,0.0,0.2838,40,2065,0.1,0.15,45
40,20,true,,0.12395378519348114,0.2538027911849392,0.1424762626094129,33,36,2.0,39.0,0.7047756874095513,0.0,0.254,40,2065,0.1,0.15,45
20,10,false,,0.10727376638590144,0.41365585738986266,0.2965429642471151,15,18,1.0,19.0,0.72,0.0,0.2648,41,2066,0.1,0.15,45
30,15,false,,0.12513077692958294,0.09905236784433508,-0.03373973489817154,11,5,1.0,28.0,0.38695329873980727,0.0,0.2768,41,2066,0.1,0.15,45
40,20,false,,0.10966576788074117,0.5957718700630122,0.4777902756074207,35,35,20.0,39.0,0.8112975849365535,0.0,0.2462,41,2066,0.1,0.15,45
50,25,false,,0.12287716375673245,0.15494027108476954,0.049189660613448934,28,43,2.0,48.0,0.6389307228915663,0.2545180722891566,0.262,41,2066,0.1,0.15,45
60,30,false,,0.12334591677073016,0.13575484623184647,0.021421278141868547,31,15,5.0,58.0,0.5920477137176938,0.12445328031809146,0.2084,41,2066,0.1,0.15,45
20,10,false,,0.07967276630746367,0.17509264194026486,0.10342033343208323,13,16,1.0,19.0,0.6953352769679301,0.0,0.2888,42,2067,0.1,0.15,45
30,15,true,,0.09384913726978383,0.2386114749015427,0.15256844080698775,19,25,2.0,29.0,0.7537993920972644,0.0,0.2934,42,2067,0.1,0.15,45
20,10,false,,0.12551437290537001,0.20309816283880908,0.11793209205426539,11,16,1.0,19.0,0.5885399805762382,0.0,0.3076,43,2068,0.1,0.15,45
30,15,false,,0.11264444841866045,0.1784905535772853,0.0824654225505009,22,25,2.174999999999997,29.0,0.6392450142450142,0.0,0.2786,43,2068,0.1,0.15,45
